section,word,meaning,part_of_speech,importance,label,proficiency,memo,example_sentence,example_translation,example_explanation
SECTION #26「価値・基準・選択・出来事・参加」,test,テスト、判断基準,名詞/自動詞/他動詞,**,普,,,The students took a math test.,生徒たちは数学のテストを受けた。,test「テスト」。SVO構文。take a test「テストを受ける」。
SECTION #26「価値・基準・選択・出来事・参加」,class,クラス、授業； 階級； 分類,名詞/他動詞,**,普,,,The books are classified by subject.,本は科目ごとに分類されている。,class「分類する」。受動態。by ～「～ごとに」。
SECTION #26「価値・基準・選択・出来事・参加」,sort,種類； ～を分類する,名詞/自動詞/他動詞,**,普,,,She sorted the documents by date.,彼女は書類を日付順に整理した。,sort + 名詞「～を整理する」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,alter,～を変える,自動詞/他動詞,**,普,,オルタネイト,They altered the plan at the last minute.,彼らは土壇場で計画を変更した。,alter + 名詞「～を変更する」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,alternative,(取りうる)選択肢、(～の)代案(to～)； 代わりの,名詞/形容詞,**,難,,,We have no alternative but to accept.,受け入れるほかに選択肢はない。,have no alternative but to do「～するほかない」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,option,選択肢,名詞,**,普,,,We have several options to choose from.,選べる選択肢がいくつかある。,option「選択肢」。SVO構文。不定詞の形容詞的用法。
SECTION #26「価値・基準・選択・出来事・参加」,adopt,～(政策など)を採用する、～を養子にする,他動詞,**,難,,,The company adopted a new strategy.,その会社は新しい戦略を採用した。,adopt + 名詞「～を採用する」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,decide,～を決定する,自動詞/他動詞,**,易,,,She decided to study abroad.,彼女は留学することに決めた。,decide to do「～することに決める」。SVO構文（不定詞が目的語）。
SECTION #26「価値・基準・選択・出来事・参加」,determine,～を決定する,自動詞/他動詞,**,難,,,We need to determine the cause of the problem.,問題の原因を特定する必要がある。,determine + 名詞「～を特定する」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,resolve,～を決意する、～を解決する,自動詞/他動詞/名詞,**,難,,,They resolved to work harder.,彼らはもっと努力することを決意した。,resolve to do「～することを決意する」。SVO構文（不定詞が目的語）。
SECTION #26「価値・基準・選択・出来事・参加」,event,(重要な)出来事、事件,名詞,**,普,,イベント,The event attracted a large audience.,そのイベントは大勢の観客を集めた。,event「出来事」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,incident,(付随する)出来事、事件,名詞,**,難,,インシデント,The police investigated the incident.,警察はその事件を捜査した。,incident「事件」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,accident,(偶然の)事故、事件； 偶然,名詞,**,普,,アクシデント,He was injured in a car accident.,彼は交通事故で負傷した。,accident「事故」。受動態。be injured in ～「～で負傷する」。
SECTION #26「価値・基準・選択・出来事・参加」,affair,出来事、事件； 関心事； 情事,名詞,**,難,,,Foreign affairs are handled by the ministry.,外交は省庁が担当している。,affair「事柄」。受動態。
SECTION #26「価値・基準・選択・出来事・参加」,occur,起こる； (～に)思い浮かぶ(to～),自動詞,**,難,,,The earthquake occurred at midnight.,地震は真夜中に発生した。,occur「発生する」。自動詞。SV構文。
SECTION #26「価値・基準・選択・出来事・参加」,take place,(予定されていたことが)起こる、行われる,自動詞句,**,難,,,The meeting will take place next Monday.,会議は来週の月曜日に行われる。,take place「行われる」。自動詞句。SV構文。
SECTION #26「価値・基準・選択・出来事・参加」,situation,(物・人が置かれている)状況,名詞,**,難,,シチュエーション,We need to assess the current situation.,現在の状況を評価する必要がある。,situation「状況」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,condition,状況、体調 ； 条件； ～を条件づける、制約する,名詞/他動詞,**,難,,コンディション,The patient's condition is improving.,患者の容態は改善している。,condition「状態」。SV構文。進行形。
SECTION #26「価値・基準・選択・出来事・参加」,circumstance,状況、環境,名詞,**,難,,,"Under the circumstances, we had no choice.",そのような状況下では選択の余地はなかった。,under the circumstances「そのような状況下で」。
SECTION #26「価値・基準・選択・出来事・参加」,participate,参加する(in～),自動詞,**,難,,,All employees are encouraged to participate.,全従業員に参加が奨励されている。,participate「参加する」。自動詞。受動態。
SECTION #26「価値・基準・選択・出来事・参加」,take part,参加する(in～),自動詞句,**,難,,,She took part in the competition.,彼女はその大会に参加した。,take part in ～「～に参加する」。自動詞句。
SECTION #26「価値・基準・選択・出来事・参加」,involve,～を(必然的に)含む、関与させる、巻き込む、伴う、必要とする、もたらす,他動詞,**,難,,,The project involves a lot of teamwork.,そのプロジェクトには多くのチームワークが伴う。,involve + 名詞「～を伴う」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,entail,～を伴う、必要とする； を含意する,他動詞,*,難,,,The job entails a lot of traveling.,その仕事には多くの出張が伴う。,entail + 名詞「～を伴う」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,engage,～を従事させる； (～に)従事する(in～),自動詞/他動詞,**,難,,エンゲージ,She is engaged in volunteer work.,彼女はボランティア活動に従事している。,be engaged in ～「～に従事している」。受動態。
SECTION #26「価値・基準・選択・出来事・参加」,indulge,～を没頭させる、甘やかす (～に)没頭する、耽る(in～),自動詞/他動詞,*,難,,エンゲージ,He indulged in expensive hobbies.,彼は高価な趣味にふけった。,indulge in ～「～にふける」。自動詞。SV構文（前置詞句を伴う）。
SECTION #26「価値・基準・選択・出来事・参加」,devote,～(金・時間・労力)を(…に)捧げる、割く,他動詞,**,難,,,She devoted her life to education.,彼女は教育に人生を捧げた。,devote A to B「AをBに捧げる」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,act,行動する； 行動； 法令,自動詞/名詞,**,普,,アクション,We must act quickly.,迅速に行動しなければならない。,act「行動する」。自動詞。SV構文。
SECTION #26「価値・基準・選択・出来事・参加」,enact,～(法律)を制定する,他動詞,*,難,,,The government enacted a new law.,政府は新しい法律を制定した。,enact + 名詞「～を制定する」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,behave,行動する、ふるまう,自動詞,**,難,,,The children behaved well at the party.,子供たちはパーティーで行儀よくしていた。,behave「振る舞う」。自動詞。SV構文。
SECTION #26「価値・基準・選択・出来事・参加」,conduct,～(研究・実験・業務など)を行う； 行為,名詞/他動詞,**,難,,,She conducted an experiment in the lab.,彼女は研究室で実験を行った。,conduct + 名詞「～を行う」。SVO構文。
SECTION #26「価値・基準・選択・出来事・参加」,attitude,態度、考え方,名詞,**,難,,,His attitude toward work has changed.,仕事に対する彼の態度が変わった。,attitude toward ～「～に対する態度」。SV構文。
SECTION #27「政治」,politics,政治、政治学,名詞,**,難,,ポリティクス,She has no interest in politics.,彼女は政治に興味がない。,politics「政治」。SVO構文。
SECTION #27「政治」,principle,主義、原理、信条,名詞,**,難,,,He is a man of principle.,彼は信念の人だ。,principle「原則」。SVC構文。of + 名詞は形容詞的用法。
SECTION #27「政治」,conserve,～を保存する、守る,他動詞,*,難,,コンサーブ,We must conserve natural resources.,天然資源を保護しなければならない。,conserve + 名詞「～を保護する」。SVO構文。
SECTION #27「政治」,progress,進歩 進歩する,名詞/自動詞,**,普,,プログレス,Technology has progressed rapidly.,技術は急速に進歩した。,progress「進歩する」。自動詞。SV構文。現在完了形。
SECTION #27「政治」,radical,徹底的な、根本的な； 急進的な、過激な,形容詞/名詞,*,難,,,The plan requires radical changes.,その計画には抜本的な変更が必要だ。,radical + 名詞で「抜本的な～」。SVO構文。
SECTION #27「政治」,reform,改革,名詞/自動詞/他動詞,*,難,,リフォーム,The government reformed the tax system.,政府は税制を改革した。,reform + 名詞「～を改革する」。SVO構文。
SECTION #27「政治」,regime,政治体制,名詞,*,難,,,The country was under a military regime.,その国は軍事政権下にあった。,regime「政権」。SVC構文。
SECTION #27「政治」,democracy,民主主義,名詞,**,難,,デモクラシー,Democracy depends on the participation of citizens.,民主主義は市民の参加に依存する。,democracy「民主主義」。SV構文。depend on ～。
